,nav
20240102,1.0
20240103,1.0102365779418032
20240104,1.0136641001864586
20240105,1.0119755487165196
20240108,1.0046767511051555
20240109,1.002576712340199
20240110,0.993093588047531
20240111,1.0053783532035834
20240112,0.9986012311140421
20240115,0.9951566014495055
20240116,0.997725633386889
20240117,0.9801671484716205
20240118,0.9893421995525385
20240119,0.9899979468592006
20240122,0.9747908055156469
20240123,0.987679239063177
20240124,0.9910034705601837
20240125,1.0052021818511678
20240126,0.9899419735821445
20240129,0.9660363177442359
20240130,0.9323161277125221
20240131,0.9165325651647015
20240201,0.9271616206959916
20240202,0.8889237023280311
20240205,0.8367992658589544
20240206,0.917427048977098
20240207,0.9782030427089993
20240208,1.0217252118443014
20240219,1.0257399085316197
20240220,1.0266117413511449
20240221,1.04380090439202
20240222,1.0575956142589718
20240223,1.068169676251369
20240226,1.0773304451430759
20240227,1.101401676473986
20240228,1.0648822367950546
20240229,1.096595252295168
20240301,1.1175626724623309
20240304,1.1138874522674773
20240305,1.110160511972592
20240306,1.110811770185602
20240307,1.089593755435853
20240308,1.0987122366970647
20240311,1.114563117574818
20240312,1.1221926984263542
20240313,1.1186883678109445
20240314,1.1119868739320475
20240315,1.1134998452137566
20240318,1.117790443170536
20240319,1.1121570276140387
20240320,1.1098781340036843
20240321,1.1050789183513656
20240322,1.088216949229559
20240325,1.084142919598036
20240326,1.0875694200444281
20240327,1.063453834829724
20240328,1.0623378728923751
20240329,1.0661987470420675
20240401,1.1033216102770667
20240402,1.0971261234145335
20240403,1.098652985523765
20240408,1.0878503281356804
20240409,1.0839833209914924
20240410,1.079570242731789
20240411,1.08295261157584
20240412,1.0851596677549955
20240415,1.1050420838082218
20240416,1.0940395084590353
20240417,1.1164623495606332
20240418,1.1202790700246636
20240419,1.116216600444438
20240422,1.1045938097292933
20240423,1.0976697644674023
20240424,1.1017850221185579
20240425,1.107959015970551
20240426,1.0869319533437642
20240429,1.110592699670962
20240430,1.1099831784237495
20240506,1.129335045000227
20240507,1.1252793631378704
20240508,1.1239820916541932
20240509,1.1235009582947584
20240510,1.1213121475625447
20240513,1.1167405959289982
20240514,1.107911066802794
20240515,1.1051229698717078
20240516,1.106962016645729
20240517,1.1236991416087312
20240520,1.117659958658891
20240521,1.1113482029420019
20240522,1.1174869044797997
20240523,1.105783299233331
20240524,1.110054333093957
20240527,1.1202888607346067
20240528,1.124099286988086
20240529,1.1245539720742224
20240530,1.1151313609415816
20240531,1.114502180890747
20240603,1.1143482140035976
20240604,1.114769656494286
20240605,1.1055681104856483
20240606,1.1044371327627294
20240607,1.1073894118300618
20240611,1.0952733462059243
20240612,1.0999234784795788
20240613,1.0930217808861067
20240614,1.09593524120965
20240617,1.0900406706036314
20240618,1.099586792027848
