,nav
20240102,1.0
20240103,0.993903299793601
20240104,0.9846394247693754
20240105,0.97060141882584
20240108,0.9487303712043206
20240109,0.9510120676704434
20240110,0.9523482396142543
20240111,0.9664180411857239
20240112,0.9629090743148887
20240115,0.9540108317345404
20240116,0.9492856163108778
20240117,0.9205264432398138
20240118,0.9270490179367838
20240119,0.9225023058347497
20240122,0.8947025148759944
20240123,0.9097208110925663
20240124,0.927891027938095
20240125,0.9526622853116343
20240126,0.9357367168756451
20240129,0.9202631869859084
20240130,0.9054075637107385
20240131,0.9018717661528759
20240201,0.8961277450229636
20240202,0.8747500795352928
20240205,0.8650854908936498
20240206,0.9018142542769275
20240207,0.915355265336923
20240208,0.9365671566691066
20240219,0.9564723926560593
20240220,0.9633219781127849
20240221,0.9702370892200494
20240222,0.9823619473300903
20240223,0.9919779940966592
20240226,0.994228494732516
20240227,1.0149171976825717
20240228,0.9855627483070623
20240229,1.006352899130688
20240301,1.0206805465356046
20240304,1.0198772709483215
20240305,1.0253372861635075
20240306,1.021467663382821
20240307,1.0055632084723078
20240308,1.0146260489966554
20240311,1.0361506311656845
20240312,1.0370163347343626
20240313,1.0497791008399477
20240314,1.0255597524241815
20240315,1.0311370543491394
20240318,1.0486467927522598
20240319,1.0412853973567333
20240320,1.0460086680028697
20240321,1.0378490685239075
20240322,1.0253886519682511
20240325,1.006009933760091
20240326,1.004456352852494
20240327,0.9880929565215643
20240328,0.9967459827163564
20240329,1.0057767000434754
20240401,1.038268719472375
20240402,1.0262985198783223
20240403,1.0299370556493912
20240408,1.0143865509472023
20240409,1.0132521625681545
20240410,1.0047585761641387
20240411,1.005563186759261
20240412,1.0054788199507965
20240415,1.0111499209957742
20240416,0.9856317323531022
20240417,1.0146114738047975
20240418,1.0201039720389677
20240419,1.0045158656691011
20240422,1.007464120199386
20240423,1.0013784323054786
20240424,1.0059736579276373
20240425,1.0056945003955775
20240426,1.0194330906002578
20240429,1.0534885768353062
20240430,1.0583529554823816
20240506,1.067687098371063
20240507,1.0633567731267626
20240508,1.0433139867952606
20240509,1.0646976468597895
20240510,1.053555052703576
20240513,1.0491494012310205
20240514,1.0519256602645155
20240515,1.0400582555021567
20240516,1.0353105972657308
20240517,1.046333653136332
20240520,1.0440746188747247
20240521,1.0386971118350439
20240522,1.0570573285339984
20240523,1.0347786826280068
20240524,1.0247406053621897
20240527,1.0347032356321373
20240528,1.0278103534813994
20240529,1.028328575339425
20240530,1.0278583211115635
20240531,1.0377032503566683
20240603,1.0358285360069228
20240604,1.0514304966706696
20240605,1.0520648249292992
20240606,1.0368663803708251
20240607,1.0331329352914955
20240611,1.03745029431435
20240612,1.028866741552662
20240613,1.028098176915759
20240614,1.030609512185551
20240617,1.0399164318252978
20240618,1.051511187856942
20240619,1.051926639724391
20240620,1.0393465436977618
20240621,1.0371348143509944
20240624,1.013460862969535
20240625,0.9988323673478516
20240626,1.0182972137624493
20240627,0.9945597895125151
20240628,1.0006284936736696
20240701,1.000838926123167
20240702,0.9786657387585737
20240703,0.9627136801999513
20240704,0.9552000854055982
20240705,0.9526963145583769
20240708,0.9248324266954937
20240709,0.9376958287315952
20240710,0.9500260599313446
20240711,0.9691276651325282
20240712,0.9741132450964596
20240715,0.9669546811512736
20240716,0.9704026487422631
20240717,0.9659809111249429
20240718,0.9709313704584601
20240719,0.9690048484577747
20240722,0.9638297807898114
20240723,0.9335625358916465
20240724,0.9154095982410864
20240725,0.9205929217278381
20240726,0.9258748238604303
20240729,0.9234546798771502
20240730,0.9160295497567601
20240731,0.9552777533888418
20240801,0.9430646227022267
20240802,0.9266469998831679
20240805,0.9065976943903777
20240806,0.9158734579579565
20240807,0.920239793276127
20240808,0.9202329835782761
20240809,0.913296267664576
20240812,0.9103367310077116
20240813,0.9123089753983512
20240814,0.8997843404662351
20240815,0.9065437001119372
20240816,0.912429073062156
20240819,0.908544497051905
20240820,0.8959251786229471
20240821,0.8917726549959077
20240822,0.8890268872620072
20240823,0.8900769169447772
20240826,0.8951192918468301
20240827,0.8906889886602731
20240828,0.8900269396264806
20240829,0.8932359326720538
20240830,0.9044332716983211
20240902,0.8872245302867685
20240903,0.8961020099526272
20240904,0.8933493641197296
20240905,0.8958001787070479
20240906,0.8818302631411704
20240909,0.8736690124087765
20240910,0.8835440046991512
20240911,0.8844465448808477
20240912,0.8877659614640733
20240913,0.8701623614394898
20240918,0.8770708419106226
20240919,0.8844899840894697
20240920,0.881946190883551
20240923,0.8837378645576357
20240924,0.9262132231492703
20240925,0.9385740953007483
20240926,0.9748521435879277
20240927,1.0395061846338807
20240930,1.1594355754662404
20241008,1.2930417441958064
20241009,1.2568982505436876
20241010,1.2470548508347792
20241011,1.1907619190896315
20241014,1.2286972133848209
20241015,1.196643206171299
20241016,1.191542874503481
20241017,1.1862114349740358
20241018,1.2345410097995062
20241021,1.2545214404391454
20241022,1.2609393207296697
20241023,1.2629411881188215
20241024,1.258741529418226
20241025,1.269600691753567
20241028,1.283073567497434
20241029,1.2888412389051243
20241030,1.2753899887002615
20241031,1.2869431085414733
20241101,1.267815657533238
20241104,1.2932725082215522
20241105,1.3275113814184558
20241106,1.317386053876513
20241107,1.3437984595864518
20241108,1.3404083246744003
20241111,1.3672804261919567
20241112,1.3422122950488922
20241113,1.3399102667133311
20241114,1.3083090183161117
20241115,1.2969237201063233
20241118,1.2772059389038488
20241119,1.299904571676499
20241120,1.3130354269166613
20241121,1.315217429448207
20241122,1.2756405642886535
20241125,1.2679544467358632
20241126,1.2669854755070844
20241127,1.2962040597829931
20241128,1.282268959071849
20241129,1.3044796530610934
20241202,1.3316511816087355
20241203,1.3347649803177397
20241204,1.3181753207940397
20241205,1.3264757391046913
20241206,1.3437414122129088
20241209,1.3388790833373265
20241210,1.3639905661743303
20241211,1.3744102262953375
20241212,1.3873531833899497
20241213,1.3690764687835233
20241216,1.3659857785502822
20241217,1.347564232038847
20241218,1.3675139758374721
20241219,1.370486267649309
20241220,1.36722971827226
20241223,1.3459956838725913
20241224,1.3663214314615069
20241225,1.358153425945854
20241226,1.3591816841450275
20241227,1.3569463741735515
20241230,1.3581066992440636
20241231,1.3372323283930512
20250102,1.3058512275700038
20250103,1.279101910184016
20250106,1.2663224036707406
20250107,1.2771771944032726
20250108,1.263893786719997
20250109,1.2632119159061745
20250110,1.2450418761741469
20250113,1.2484160639108892
20250114,1.2795446971509297
20250115,1.253229578945911
20250116,1.2612904765866653
20250117,1.2757465061039837
20250120,1.2783995497295473
20250121,1.2715294300280264
20250122,1.2604282156227384
20250123,1.2616438987960612
20250124,1.2591606051478714
20250127,1.2577918972624664
20250205,1.253063733370428
20250206,1.2851967963786137
20250207,1.3048059427869922
20250210,1.3086300679982033
20250211,1.3047341463785518
20250212,1.3178854745907462
20250213,1.3074608689461436
20250214,1.320727151653
20250217,1.3268290430420429
20250218,1.3063516932275896
20250219,1.3189804563638412
20250220,1.3163248211602199
20250221,1.3287621166938208
20250224,1.3379107769508478
20250225,1.3318885732085852
20250226,1.3433658560895756
20250227,1.3413544344033557
20250228,1.3197405158282673
20250303,1.3322789746117993
20250304,1.3300623288808535
20250305,1.3318681544744948
20250306,1.354636973349775
20250307,1.3291807695265074
20250310,1.3301114623343895
20250311,1.3315829643913584
20250312,1.3179422288080354
20250313,1.2919719128525449
20250314,1.3170887504031352
20250317,1.3183211504545653
20250318,1.324400851895712
20250319,1.3216717913800773
20250320,1.3126024788045165
20250321,1.2939615553295496
20250324,1.2962513502621462
20250325,1.2909736626920707
20250326,1.296624900099416
20250327,1.2951309288347128
20250328,1.2941637250801734
20250331,1.2910942273860746
20250401,1.3017081837264965
20250402,1.2986750735774306
20250403,1.2871166056657635
20250407,1.1505790036554295
20250408,1.1887966353843809
20250409,1.2166787926381322
20250410,1.2445358693652677
20250411,1.2504612288631223
20250414,1.2629672150799236
20250415,1.2556883564283208
20250416,1.2448689684664176
20250417,1.2467412514491385
20250418,1.2408211006761558
20250421,1.255454103534581
20250422,1.2481392004780716
20250423,1.2520914329824075
20250424,1.2447815975708585
20250425,1.2436209634286188
20250428,1.2553752961543734
20250429,1.2555730166749952
20250430,1.2548239426138945
20250506,1.2644941178540499
20250507,1.2707112561703775
20250508,1.2770050893129943
20250509,1.260575908111266
20250512,1.2794139546959182
20250513,1.2820889535048556
20250514,1.2750174641558383
20250515,1.2594918320237332
20250516,1.2664245788685866
20250519,1.2739356159505348
20250520,1.2779725905641723
20250521,1.2728759083950687
20250522,1.2632440568493348
20250523,1.2506524183333787
20250526,1.2519428412784717
20250527,1.2520213383461882
20250528,1.2554083066079424
20250529,1.2825335378876115
20250530,1.2669388289877217
20250603,1.264059330024975
20250604,1.275385300747257
20250605,1.2826970842286518
20250606,1.2818658964606733
20250609,1.2917590820920084
20250610,1.2812834310709973
20250611,1.2895869161586349
20250612,1.2724169676003048
20250613,1.2487295274759698
20250616,1.2476480022289511
20250617,1.2480665881619324
20250618,1.2493320026311647
20250619,1.2348113916779824
20250620,1.2282082370753957
20250623,1.239599132495864
20250624,1.2629523120345372
20250625,1.2901046514407781
20250626,1.2806677941697453
20250627,1.2789417100933709
20250630,1.3062597795251394
20250701,1.3012105631515747
20250702,1.2962705167454303
20250703,1.298864224403503
20250704,1.2987900593861699
20250707,1.2992620394698653
20250708,1.3209481519049904
20250709,1.3176062851023336
20250710,1.3177163051733103
20250711,1.3306164846153135
20250714,1.3283630853246775
20250715,1.3264451944800093
20250716,1.3367397358863007
20250717,1.3570637948752535
20250718,1.3758265583235603
20250721,1.387103245399972
20250722,1.3871445808741945
20250723,1.3878428697672889
20250724,1.395855025536801
20250725,1.4129966834683194
20250728,1.4083275778633702
20250729,1.416714591501675
20250730,1.41025196465325
20250731,1.3939792076448942
20250801,1.4028037928672137
20250804,1.4007326927646815
20250805,1.4102884915556502
20250806,1.438420078031732
20250807,1.432536509301136
20250808,1.4242396869625722
20250811,1.437814542097885
20250812,1.4654382690425973
20250813,1.4765187413197234
20250814,1.4514000558560325
20250815,1.49625049606848
20250818,1.508344988201267
20250819,1.5012871406736357
20250820,1.5468261354778625
20250821,1.5597857545665068
20250822,1.5935758594790663
20250825,1.6043090712515755
20250826,1.611245782965341
20250827,1.561268323178183
20250828,1.5878515735685585
20250829,1.6063554401800781
20250901,1.6178410423389022
20250902,1.5782288501432151
20250903,1.556116285277121
20250904,1.5433525534863113
20250905,1.5867622779904549
20250908,1.6028777534624414
20250909,1.6014377285062384
20250910,1.5874091345686518
20250911,1.6075284326846389
20250912,1.5988963262770226
20250915,1.5919297743512677
20250916,1.6041882703241104
20250917,1.6310590669485612
20250918,1.6143628936227679
20250919,1.6232068573601046
20250922,1.611728835799594
20250923,1.62178554042766
20250924,1.6493905991896756
20250925,1.6454998518413984
20250926,1.63263994308951
20250929,1.6515439531978955
20250930,1.6476027090752772
20251009,1.686982887978527
20251010,1.6814910833097334
20251013,1.6585410851421458
20251014,1.6347468255846604
20251015,1.6697137349595246
20251016,1.6752204500246153
20251017,1.6136155590626793
20251020,1.6154626647691945
20251021,1.641159505614126
20251022,1.6383621495256957
20251023,1.6485457185797583
20251024,1.667280946557226
20251027,1.6926979782804616
20251028,1.6959569298813115
20251029,1.7549228074379686
20251030,1.7477360475857873
20251031,1.7326738842270053
20251103,1.7699495883790741
20251104,1.749526492682009
20251105,1.777690194379905
20251106,1.810490534308193
20251107,1.80308997333468
20251110,1.8170848364025989
20251111,1.8238416659901524
20251112,1.8073884251158232
20251113,1.8206795979054748
20251114,1.806060451033072
20251117,1.8043651020039035
20251118,1.7905391547902516
20251119,1.7771006212912601
20251120,1.7656612460465915
20251121,1.7090062991848334
20251124,1.7317412092114677
20251125,1.770075030979855
20251126,1.770901832831493
20251127,1.7612842420213253
20251128,1.7718475441161377
20251201,1.801180480380069
20251202,1.7957767589822249
20251203,1.8235387491942778
20251204,1.811637788707111
20251205,1.8380009256767167
20251208,1.8527973848612085
20251209,1.833437136269069
20251210,1.839979572791594
20251211,1.8193938805205112
20251212,1.8427274259144735
20251215,1.834291787998484
20251216,1.8179060606756767
20251217,1.8406380676239302
20251218,1.8298199009247993
20251219,1.8493455426881098
20251222,1.8579692258890896
20251223,1.8559143120677417
20251224,1.88078560611985
20251225,1.8846425334102146
20251226,1.8848489017209291
20251229,1.881864054653448
20251230,1.8754021101697282
20251231,1.8775586355392924
20260105,1.892250532259672
20260106,1.9419911785958854
20260107,1.9441401861201406
20260108,1.9498308789620833
20260109,1.9727954019590084
20260112,2.0072234435130065
20260113,1.9702875216431008
20260114,1.9801866398934664
20260115,1.9810688127278566
20260116,1.9788391194062762
20260119,1.9966302671399618
20260120,1.9715098619523916
20260121,1.9520370644100633
20260122,1.973463597191182
20260123,2.0038707242522404
20260126,1.9792445546366135
20260127,1.9839122073582196
20260128,1.993083634957185
20260129,1.9959357380097822
20260130,1.9648709937163333
20260202,1.9250283255012923
20260203,1.9706688240333556
20260204,1.9798919492093692
20260205,1.9656913710099082
20260206,1.9455265210519341
20260209,1.974790352734971
20260210,1.9779201976581418
20260211,1.9684649468684672
20260212,1.9718979506688405
20260213,1.936946452187008
20260224,1.9702346209176191
20260225,1.995411856888652
20260226,1.9989365532142211
20260227,2.0162493428176576
20260302,1.9737153532233276
20260303,1.9468262449456875
20260304,1.9030018199078895
20260305,1.9633890087159718
20260306,1.9757471687701134
20260309,1.9552118443108726
20260310,1.9690508325972218
20260311,1.971370768302791
20260312,1.959322144955012
20260313,1.9399121189936708
20260316,1.926752532113972
20260317,1.8954807603593355
20260318,1.913064378232091
20260319,1.873357386449422
20260320,1.8570292030119895
20260323,1.7649153495815608
20260324,1.823499065208012
20260325,1.85757552340229
20260326,1.8279533250917228
20260327,1.8253757276330755
20260330,1.819021777968538
20260331,1.7896758669835255
20260401,1.8302966765360555
20260402,1.8134297612332786
20260403,1.792664176406806
20260407,1.801690959970493
20260408,1.883014783023649
20260409,1.8564358414455036
20260410,1.8625000742598374
20260413,1.8562050102431271
20260414,1.8737049395477403
20260415,1.885557810664089
20260416,1.8898302959334197
20260417,1.874100483676548
20260420,1.8859253082407081
20260421,1.859619290848434
20260422,1.884266317531069
20260423,1.8600990943960798
20260424,1.8432311577481888
20260427,1.8678257598936243
20260428,1.8276221198770723
20260429,1.821410214773985
20260430,1.812490405451337
20260506,1.8203749194431997
20260507,1.8222972347373871
20260508,1.8188563732041094
