,nav
20240102,1.0
20240103,0.9952123165130615
20240104,0.9880579113960266
20240105,0.9761834144592285
20240108,0.9543435573577881
20240109,0.9544219374656677
20240110,0.9515165686607361
20240111,0.9651968479156494
20240112,0.9614086747169495
20240115,0.951849639415741
20240116,0.9521877765655518
20240117,0.9256723523139954
20240118,0.9267749786376953
20240119,0.9237696528434753
20240122,0.888996422290802
20240123,0.8967843055725098
20240124,0.908856213092804
20240125,0.9484336376190186
20240126,0.9493406414985657
20240129,0.9358567595481873
20240130,0.909842848777771
20240131,0.8917481899261475
20240201,0.8898940682411194
20240202,0.8546872735023499
20240205,0.8176226615905762
20240206,0.8779444694519043
20240207,0.9150254130363464
20240208,0.9472503662109375
20240219,0.9653095006942749
20240220,0.9714000225067139
20240221,0.9742287993431091
20240222,0.9841177463531494
20240223,0.9907445907592773
20240226,0.9888873100280762
20240227,1.0098308324813843
20240228,0.9833052158355713
20240229,1.0036038160324097
20240301,1.01491379737854
20240304,1.0142793655395508
20240305,1.0148530006408691
20240306,1.009303092956543
20240307,1.0030114650726318
20240308,0.9993885159492493
20240311,1.0124624967575073
20240312,1.0109726190567017
20240313,1.0069524049758911
20240314,0.994583785533905
20240315,1.0022791624069214
20240318,1.0136189460754395
20240319,1.0064018964767456
20240320,1.007189154624939
20240321,0.9953982830047607
20240322,0.9805313944816589
20240325,0.9647824764251709
20240326,0.9602152109146118
20240327,0.9370384812355042
20240328,0.951117753982544
20240329,0.9637089371681213
20240401,0.9972378015518188
20240402,0.987057089805603
20240403,0.9897105693817139
20240408,0.9726271033287048
20240409,0.9803214073181152
20240410,0.9615054130554199
20240411,0.9579043984413147
20240412,0.9451891779899597
20240415,0.9412839412689209
20240416,0.9139286279678345
20240417,0.9428625702857971
20240418,0.9458062648773193
20240419,0.9318904280662537
20240422,0.9307153224945068
20240423,0.9266786575317383
20240424,0.9348525404930115
20240425,0.9346609711647034
20240426,0.9578330516815186
20240429,0.9883080720901489
20240430,0.9740198254585266
20240506,0.9893831014633179
20240507,0.9929199814796448
20240508,0.9798322319984436
20240509,0.9949550032615662
20240510,0.9817929863929749
20240513,0.9704372882843018
20240514,0.9663270115852356
20240515,0.9574183225631714
20240516,0.9553505778312683
20240517,0.9756545424461365
20240520,0.9745472073554993
20240521,0.9649426937103271
20240522,0.968418300151825
20240523,0.9488025903701782
20240524,0.9407666325569153
20240527,0.9447228908538818
20240528,0.9351499080657959
20240529,0.9407192468643188
20240530,0.9479178786277771
20240531,0.9546126127243042
20240603,0.9455018043518066
20240604,0.9451728463172913
20240605,0.9470300674438477
20240606,0.931921124458313
20240607,0.9290080070495605
20240611,0.9400660395622253
20240612,0.9359908699989319
20240613,0.9374892711639404
20240614,0.9419413805007935
20240617,0.9479284882545471
20240618,0.9493219256401062
20240619,0.9300978779792786
20240620,0.9242862462997437
20240621,0.9236930012702942
20240624,0.9031257033348083
20240625,0.8965529203414917
20240626,0.9107838869094849
20240627,0.8893252611160278
20240628,0.8826491832733154
20240701,0.8860722184181213
20240702,0.8774675726890564
20240703,0.8702978491783142
20240704,0.8515418767929077
20240705,0.8596428036689758
20240708,0.8361754417419434
20240709,0.8557584285736084
20240710,0.8581883907318115
20240711,0.8755671977996826
20240712,0.8731409907341003
20240715,0.8629816174507141
20240716,0.8606203198432922
20240717,0.8543511033058167
20240718,0.8543650507926941
20240719,0.8602935075759888
20240722,0.8598154187202454
20240723,0.8302030563354492
20240724,0.8201410174369812
20240725,0.8263790607452393
20240726,0.8428019285202026
20240729,0.8309670090675354
20240730,0.8257155418395996
20240731,0.8652569651603699
20240801,0.854698657989502
20240802,0.839904248714447
20240805,0.8281110525131226
20240806,0.8423339128494263
20240807,0.8467199206352234
20240808,0.8469434976577759
20240809,0.8373876214027405
20240812,0.835055947303772
20240813,0.8343929052352905
20240814,0.8218730092048645
20240815,0.8327855467796326
20240816,0.829325258731842
20240819,0.8303588032722473
20240820,0.8189512491226196
20240821,0.8177040815353394
20240822,0.8073651194572449
20240823,0.812480092048645
20240826,0.803611695766449
20240827,0.7985222935676575
20240828,0.8052822947502136
20240829,0.8215766549110413
20240830,0.8380506038665771
20240902,0.8144847750663757
20240903,0.8226584792137146
20240904,0.8221551179885864
20240905,0.830959141254425
20240906,0.8208898901939392
20240909,0.8140758872032166
20240910,0.8092328906059265
20240911,0.8101702928543091
20240912,0.8070027828216553
20240913,0.7976052165031433
20240918,0.7985170483589172
20240919,0.8082431554794312
20240920,0.8031319975852966
20240923,0.7993100881576538
20240924,0.8304980993270874
20240925,0.8342979550361633
20240926,0.8766452670097351
20240927,0.9168890118598938
20240930,1.0158665180206299
20241008,1.1097619533538818
20241009,1.0251168012619019
20241010,1.0301934480667114
20241011,0.9760535955429077
20241014,1.006529450416565
20241015,0.9823198914527893
20241016,0.9697703123092651
20241017,0.9615962505340576
20241018,1.0148054361343384
20241021,1.0247317552566528
20241022,1.031752347946167
20241023,1.0559476613998413
20241024,1.0541629791259766
20241025,1.0904515981674194
20241028,1.089089274406433
20241029,1.061401605606079
20241030,1.0700831413269043
20241031,1.0750114917755127
20241101,1.0629202127456665
20241104,1.0780655145645142
20241105,1.1038813591003418
20241106,1.1027112007141113
20241107,1.11594557762146
20241108,1.1169273853302002
20241111,1.1647071838378906
20241112,1.1576488018035889
20241113,1.1552343368530273
20241114,1.1267223358154297
20241115,1.1025807857513428
20241118,1.0970911979675293
20241119,1.1201196908950806
