,nav
20240102,1.0
20240103,0.9959959983825684
20240104,0.9926188588142395
20240105,0.983454167842865
20240108,0.96881502866745
20240109,0.963320791721344
20240110,0.9569939374923706
20240111,0.9626607894897461
20240112,0.9543896913528442
20240115,0.9404264688491821
20240116,0.9479459524154663
20240117,0.9228323101997375
20240118,0.9279369115829468
20240119,0.9219985008239746
20240122,0.9036871194839478
20240123,0.9131194353103638
20240124,0.9288905262947083
20240125,0.9489822387695312
20240126,0.9406861662864685
20240129,0.929390013217926
20240130,0.910074770450592
20240131,0.8939692378044128
20240201,0.8970887660980225
20240202,0.8766206502914429
20240205,0.8523091673851013
20240206,0.9092646241188049
20240207,0.9542374610900879
20240208,0.9796768426895142
20240219,0.9842294454574585
20240220,0.9840379953384399
20240221,0.9938691258430481
20240222,1.0084412097930908
20240223,1.0098254680633545
20240226,1.0164152383804321
20240227,1.0356849431991577
20240228,1.0052686929702759
20240229,1.030272364616394
20240301,1.050001621246338
20240304,1.0391952991485596
20240305,1.0332146883010864
20240306,1.0233982801437378
20240307,1.0078880786895752
20240308,1.0114402770996094
20240311,1.034449577331543
20240312,1.0365419387817383
20240313,1.0331379175186157
20240314,1.0205168724060059
20240315,1.0255149602890015
20240318,1.038398265838623
20240319,1.0290189981460571
20240320,1.0252354145050049
20240321,1.014034390449524
20240322,0.9973019957542419
20240325,0.9860104918479919
20240326,0.9877043962478638
20240327,0.9663167595863342
20240328,0.9623563885688782
20240329,0.9636780023574829
20240401,0.9916335344314575
20240402,0.9881271123886108
20240403,0.9888700246810913
20240408,0.983660101890564
20240409,0.9846175312995911
20240410,0.9901688098907471
20240411,0.9973194003105164
20240412,0.9922667145729065
20240415,1.0061030387878418
20240416,0.9903773665428162
20240417,1.0145599842071533
20240418,1.0230259895324707
20240419,1.015618085861206
20240422,1.006133794784546
20240423,0.9951563477516174
20240424,1.014676570892334
20240425,1.0136455297470093
20240426,1.0335696935653687
20240429,1.0681712627410889
20240430,1.0666238069534302
20240506,1.0905383825302124
20240507,1.083574652671814
20240508,1.0753662586212158
20240509,1.0858572721481323
20240510,1.0808038711547852
20240513,1.0822583436965942
20240514,1.0742002725601196
20240515,1.0669965744018555
20240516,1.0658808946609497
20240517,1.0845566987991333
20240520,1.0793298482894897
20240521,1.0691776275634766
20240522,1.0687683820724487
20240523,1.051474690437317
20240524,1.048697829246521
20240527,1.0581755638122559
20240528,1.0521290302276611
20240529,1.0564528703689575
20240530,1.052951693534851
20240531,1.0564956665039062
20240603,1.0576807260513306
20240604,1.065954566001892
20240605,1.0575482845306396
20240606,1.0595238208770752
20240607,1.0463706254959106
20240611,1.0510159730911255
20240612,1.0592290163040161
20240613,1.0525344610214233
20240614,1.0510989427566528
20240617,1.06097412109375
20240618,1.0843206644058228
20240619,1.068806767463684
20240620,1.0730403661727905
20240621,1.069872498512268
20240624,1.0584514141082764
20240625,1.051580548286438
20240626,1.0713754892349243
20240627,1.0530381202697754
20240628,1.0709469318389893
20240701,1.0740203857421875
20240702,1.060484528541565
20240703,1.0457375049591064
20240704,1.0410511493682861
20240705,1.0355865955352783
20240708,1.023455023765564
20240709,1.0418038368225098
20240710,1.0475575923919678
20240711,1.0547425746917725
20240712,1.0657482147216797
20240715,1.055712342262268
20240716,1.0702353715896606
20240717,1.0670602321624756
20240718,1.078995943069458
20240719,1.0730921030044556
20240722,1.068326711654663
20240723,1.0476171970367432
20240724,1.0279252529144287
20240725,1.0255733728408813
20240726,1.0435978174209595
20240729,1.0334384441375732
20240730,1.0230138301849365
20240731,1.0637476444244385
20240801,1.0615564584732056
20240802,1.0353175401687622
20240805,1.0102038383483887
20240806,1.0179617404937744
20240807,1.029647707939148
20240808,1.0345898866653442
20240809,1.0364458560943604
20240812,1.0421504974365234
20240813,1.0469785928726196
20240814,1.0319393873214722
20240815,1.0344513654708862
20240816,1.0398081541061401
20240819,1.0380357503890991
20240820,1.024709939956665
20240821,1.0185892581939697
20240822,1.0131841897964478
20240823,1.0118576288223267
20240826,1.0010933876037598
20240827,0.9995471239089966
20240828,1.0077722072601318
20240829,1.0152002573013306
20240830,1.047934889793396
20240902,1.0378707647323608
20240903,1.0430924892425537
20240904,1.0423918962478638
20240905,1.0337436199188232
20240906,1.0212571620941162
20240909,1.010119915008545
20240910,1.0060303211212158
20240911,1.003729224205017
20240912,0.9998345375061035
20240913,0.9996835589408875
20240918,1.0113343000411987
20240919,1.0121097564697266
20240920,1.0102438926696777
20240923,1.0089778900146484
20240924,1.0493957996368408
20240925,1.0603514909744263
20240926,1.0933873653411865
20240927,1.1516005992889404
20240930,1.2834103107452393
20241008,1.3741880655288696
20241009,1.2979739904403687
20241010,1.2955642938613892
20241011,1.2460768222808838
20241014,1.2853844165802002
20241015,1.2603040933609009
20241016,1.2480219602584839
20241017,1.2450917959213257
20241018,1.2957438230514526
20241021,1.3154643774032593
20241022,1.3309050798416138
20241023,1.3647664785385132
20241024,1.3530700206756592
20241025,1.377278208732605
20241028,1.3893319368362427
20241029,1.3760987520217896
20241030,1.3631421327590942
20241031,1.3707855939865112
20241101,1.352648377418518
20241104,1.3843164443969727
20241105,1.4156206846237183
20241106,1.420628547668457
20241107,1.4300472736358643
20241108,1.424491286277771
20241111,1.4562311172485352
20241112,1.4448368549346924
20241113,1.4448554515838623
20241114,1.4013640880584717
20241115,1.3874870538711548
20241118,1.376204013824463
20241119,1.400016188621521
20241120,1.4302204847335815
20241121,1.4238415956497192
20241122,1.3738055229187012
20241125,1.3670299053192139
20241126,1.353194236755371
20241127,1.3882173299789429
20241128,1.363430380821228
20241129,1.3874000310897827
20241202,1.406887412071228
20241203,1.4148685932159424
20241204,1.4038013219833374
20241205,1.4269144535064697
20241206,1.4590095281600952
20241209,1.4588817358016968
20241210,1.4804587364196777
20241211,1.4684321880340576
20241212,1.4854987859725952
20241213,1.464905023574829
20241216,1.4562417268753052
20241217,1.43438720703125
20241218,1.4565284252166748
20241219,1.44930899143219
20241220,1.4466089010238647
20241223,1.435526967048645
20241224,1.4549530744552612
20241225,1.4408724308013916
20241226,1.4384100437164307
20241227,1.4425398111343384
20241230,1.4426189661026
20241231,1.4254331588745117
20250102,1.4026881456375122
20250103,1.3866052627563477
20250106,1.3752089738845825
